Date,Province,Confirmed,Deaths
Feb-22,New Brunswick,0,0
Feb-23,New Brunswick,0,0
Feb-24,New Brunswick,0,0
Feb-25,New Brunswick,0,0
Feb-26,New Brunswick,0,0
Feb-27,New Brunswick,0,0
Feb-28,New Brunswick,0,0
Feb-29,New Brunswick,0,0
Mar-01,New Brunswick,0,0
Mar-02,New Brunswick,0,0
Mar-03,New Brunswick,0,0
Mar-04,New Brunswick,0,0
Mar-05,New Brunswick,0,0
Mar-06,New Brunswick,0,0
Mar-07,New Brunswick,0,0
Mar-08,New Brunswick,0,0
Mar-09,New Brunswick,0,0
Mar-10,New Brunswick,0,0
Mar-11,New Brunswick,1,0
Mar-12,New Brunswick,0,0
Mar-13,New Brunswick,0,0
Mar-14,New Brunswick,0,0
Mar-15,New Brunswick,1,0
Mar-16,New Brunswick,4,0
Mar-17,New Brunswick,2,0
Mar-18,New Brunswick,3,0
Mar-19,New Brunswick,0,0
Mar-20,New Brunswick,0,0
Mar-21,New Brunswick,6,0
Mar-22,New Brunswick,0,0
Mar-23,New Brunswick,0,0
Mar-24,New Brunswick,1,0
Mar-25,New Brunswick,0,0
Mar-26,New Brunswick,15,0
Mar-27,New Brunswick,12,0
Mar-28,New Brunswick,6,0
Mar-29,New Brunswick,15,0
Mar-30,New Brunswick,2,0
Mar-31,New Brunswick,2,0
Apr-01,New Brunswick,11,0
Apr-02,New Brunswick,10,0
Apr-03,New Brunswick,0,0
Apr-04,New Brunswick,0,0
Apr-05,New Brunswick,7,0
Apr-06,New Brunswick,5,0
Apr-07,New Brunswick,2,0
Apr-08,New Brunswick,0,0
Apr-09,New Brunswick,3,0
Apr-10,New Brunswick,4,0
Apr-11,New Brunswick,0,0
Apr-12,New Brunswick,2,0
Apr-13,New Brunswick,2,0
Apr-14,New Brunswick,0,0
Apr-15,New Brunswick,1,0
Apr-16,New Brunswick,0,0
Apr-17,New Brunswick,0,0
Apr-18,New Brunswick,0,0
Apr-19,New Brunswick,1,0
Apr-20,New Brunswick,0,0
Apr-21,New Brunswick,0,0
Apr-22,New Brunswick,0,0
Apr-23,New Brunswick,0,0
Apr-24,New Brunswick,0,0
Apr-25,New Brunswick,0,0
Apr-26,New Brunswick,0,0
Apr-27,New Brunswick,0,0
Apr-28,New Brunswick,0,0
Apr-29,New Brunswick,0,0
Apr-30,New Brunswick,0,0
May-01,New Brunswick,0,0
May-02,New Brunswick,0,0
May-03,New Brunswick,0,0
May-04,New Brunswick,0,0
May-05,New Brunswick,1,0
May-06,New Brunswick,1,0
May-07,New Brunswick,0,0
May-08,New Brunswick,0,0
May-09,New Brunswick,0,0
May-10,New Brunswick,0,0
May-11,New Brunswick,0,0
May-12,New Brunswick,0,0
May-13,New Brunswick,0,0
May-14,New Brunswick,0,0
May-15,New Brunswick,0,0
May-16,New Brunswick,0,0
May-17,New Brunswick,0,0
May-18,New Brunswick,0,0
May-19,New Brunswick,0,0
May-20,New Brunswick,0,0
May-21,New Brunswick,1,0
May-22,New Brunswick,0,0
May-23,New Brunswick,0,0
May-24,New Brunswick,0,0
May-25,New Brunswick,0,0
May-26,New Brunswick,1,0
May-27,New Brunswick,1,0
May-28,New Brunswick,3,0
May-29,New Brunswick,2,0
May-30,New Brunswick,1,0
May-31,New Brunswick,3,0
Jun-01,New Brunswick,0,0
Jun-02,New Brunswick,1,0
Jun-03,New Brunswick,2,0
Jun-04,New Brunswick,1,1
Jun-05,New Brunswick,0,0
Jun-06,New Brunswick,0,0
Jun-07,New Brunswick,1,0
Jun-08,New Brunswick,9,0
Jun-09,New Brunswick,1,0
Jun-10,New Brunswick,4,0
Jun-11,New Brunswick,2,0
Jun-12,New Brunswick,1,0
Jun-13,New Brunswick,3,1
Jun-14,New Brunswick,0,0
Jun-15,New Brunswick,3,0
Jun-16,New Brunswick,3,0
Jun-17,New Brunswick,1,0
Jun-18,New Brunswick,0,0
Jun-19,New Brunswick,0,0
Jun-20,New Brunswick,0,0
Jun-21,New Brunswick,0,0
Jun-22,New Brunswick,0,0
Jun-23,New Brunswick,1,0
Jun-24,New Brunswick,0,0
Jun-25,New Brunswick,0,0
Jun-26,New Brunswick,0,0
Jun-27,New Brunswick,0,0
Jun-28,New Brunswick,0,0
Jun-29,New Brunswick,0,0
Jun-30,New Brunswick,0,0
Jul-01,New Brunswick,0,0
Jul-02,New Brunswick,0,0
Jul-03,New Brunswick,0,0
Jul-04,New Brunswick,0,0
Jul-05,New Brunswick,0,0
Jul-06,New Brunswick,0,0
Jul-07,New Brunswick,0,0
Jul-08,New Brunswick,0,0
Jul-09,New Brunswick,1,0
Jul-10,New Brunswick,0,0
Jul-11,New Brunswick,0,0
Jul-12,New Brunswick,0,0
Jul-13,New Brunswick,0,0
Jul-14,New Brunswick,1,0
Jul-15,New Brunswick,1,0
Jul-16,New Brunswick,0,0
Jul-17,New Brunswick,0,0
Jul-18,New Brunswick,0,0
Jul-19,New Brunswick,1,0
Jul-20,New Brunswick,1,0
Jul-21,New Brunswick,0,0
Jul-22,New Brunswick,0,0
Jul-23,New Brunswick,0,0
Jul-24,New Brunswick,0,0
Jul-25,New Brunswick,0,0
Jul-26,New Brunswick,0,0
Jul-27,New Brunswick,0,0
Jul-28,New Brunswick,0,0
Jul-29,New Brunswick,0,0
Jul-30,New Brunswick,0,0
Jul-31,New Brunswick,0,0
Aug-01,New Brunswick,0,0
Aug-02,New Brunswick,0,0
Aug-03,New Brunswick,0,0
Aug-04,New Brunswick,0,0
Aug-05,New Brunswick,4,0
Aug-06,New Brunswick,2,0
Aug-07,New Brunswick,0,0
Aug-08,New Brunswick,0,0
Aug-09,New Brunswick,0,0
Aug-10,New Brunswick,0,0
Aug-11,New Brunswick,1,0
Aug-12,New Brunswick,1,0
Aug-13,New Brunswick,2,0
Aug-14,New Brunswick,0,0
Aug-15,New Brunswick,4,0
Aug-16,New Brunswick,2,0
Aug-17,New Brunswick,0,0
Aug-18,New Brunswick,0,0
Aug-19,New Brunswick,0,0
Aug-20,New Brunswick,0,0
Aug-21,New Brunswick,2,0
Aug-22,New Brunswick,0,0
Aug-23,New Brunswick,1,0
Aug-24,New Brunswick,0,0
Aug-25,New Brunswick,1,0
Aug-26,New Brunswick,0,0
Aug-27,New Brunswick,0,0
Aug-28,New Brunswick,1,0
Aug-29,New Brunswick,0,0
Aug-30,New Brunswick,0,0
Aug-31,New Brunswick,0,0
Sep-01,New Brunswick,0,0
Sep-02,New Brunswick,1,0
Sep-03,New Brunswick,0,0
Sep-04,New Brunswick,0,0
Sep-05,New Brunswick,0,0
Sep-06,New Brunswick,0,0
Sep-07,New Brunswick,0,0
Sep-08,New Brunswick,0,0
Sep-09,New Brunswick,0,0
Sep-10,New Brunswick,1,0
Sep-11,New Brunswick,0,0
Sep-12,New Brunswick,0,0
Sep-13,New Brunswick,0,0
Sep-14,New Brunswick,1,0
Sep-15,New Brunswick,0,0
Sep-16,New Brunswick,0,0
Sep-17,New Brunswick,0,0
Sep-18,New Brunswick,0,0
Sep-19,New Brunswick,0,0
Sep-20,New Brunswick,0,0
Sep-21,New Brunswick,2,0
Sep-22,New Brunswick,0,0
Sep-23,New Brunswick,1,0
Sep-24,New Brunswick,2,0
Sep-25,New Brunswick,1,0
Sep-26,New Brunswick,0,0
Sep-27,New Brunswick,0,0
Sep-28,New Brunswick,0,0
Sep-29,New Brunswick,0,0
Sep-30,New Brunswick,0,0
Oct-01,New Brunswick,0,0
Oct-02,New Brunswick,0,0
Oct-03,New Brunswick,1,0
Oct-04,New Brunswick,0,0
Oct-05,New Brunswick,2,0
Oct-06,New Brunswick,2,0
Oct-07,New Brunswick,17,0
Oct-08,New Brunswick,3,0
Oct-09,New Brunswick,13,0
Oct-10,New Brunswick,20,0
Oct-11,New Brunswick,14,0
Oct-12,New Brunswick,6,0
Oct-13,New Brunswick,6,0
Oct-14,New Brunswick,8,0
Oct-15,New Brunswick,0,0
Oct-16,New Brunswick,5,0
Oct-17,New Brunswick,0,0
Oct-18,New Brunswick,13,1
Oct-19,New Brunswick,3,0
Oct-20,New Brunswick,0,0
Oct-21,New Brunswick,6,1
Oct-22,New Brunswick,3,0
Oct-23,New Brunswick,2,0
Oct-24,New Brunswick,2,0
Oct-25,New Brunswick,2,2
Oct-26,New Brunswick,3,0
Oct-27,New Brunswick,3,0
Oct-28,New Brunswick,3,0
Oct-29,New Brunswick,4,0
Oct-30,New Brunswick,1,0
Oct-31,New Brunswick,1,0
Nov-01,New Brunswick,1,0
Nov-02,New Brunswick,0,0
Nov-03,New Brunswick,0,0
Jan-23,Newfoundland and Labrador,0,0
Jan-24,Newfoundland and Labrador,0,0
Jan-25,Newfoundland and Labrador,0,0
Jan-26,Newfoundland and Labrador,0,0
Jan-27,Newfoundland and Labrador,0,0
Jan-28,Newfoundland and Labrador,0,0
Jan-29,Newfoundland and Labrador,0,0
Jan-30,Newfoundland and Labrador,0,0
Jan-31,Newfoundland and Labrador,0,0
Feb-01,Newfoundland and Labrador,0,0
Feb-02,Newfoundland and Labrador,0,0
Feb-03,Newfoundland and Labrador,0,0
Feb-04,Newfoundland and Labrador,0,0
Feb-05,Newfoundland and Labrador,0,0
Feb-06,Newfoundland and Labrador,0,0
Feb-07,Newfoundland and Labrador,0,0
Feb-08,Newfoundland and Labrador,0,0
Feb-09,Newfoundland and Labrador,0,0
Feb-10,Newfoundland and Labrador,0,0
Feb-11,Newfoundland and Labrador,0,0
Feb-12,Newfoundland and Labrador,0,0
Feb-13,Newfoundland and Labrador,0,0
Feb-14,Newfoundland and Labrador,0,0
Feb-15,Newfoundland and Labrador,0,0
Feb-16,Newfoundland and Labrador,0,0
Feb-17,Newfoundland and Labrador,0,0
Feb-18,Newfoundland and Labrador,0,0
Feb-19,Newfoundland and Labrador,0,0
Feb-20,Newfoundland and Labrador,0,0
Feb-21,Newfoundland and Labrador,0,0
Feb-22,Newfoundland and Labrador,0,0
Feb-23,Newfoundland and Labrador,0,0
Feb-24,Newfoundland and Labrador,0,0
Feb-25,Newfoundland and Labrador,0,0
Feb-26,Newfoundland and Labrador,0,0
Feb-27,Newfoundland and Labrador,0,0
Feb-28,Newfoundland and Labrador,0,0
Feb-29,Newfoundland and Labrador,0,0
Mar-01,Newfoundland and Labrador,0,0
Mar-02,Newfoundland and Labrador,0,0
Mar-03,Newfoundland and Labrador,0,0
Mar-04,Newfoundland and Labrador,0,0
Mar-05,Newfoundland and Labrador,0,0
Mar-06,Newfoundland and Labrador,0,0
Mar-07,Newfoundland and Labrador,0,0
Mar-08,Newfoundland and Labrador,0,0
Mar-09,Newfoundland and Labrador,0,0
Mar-10,Newfoundland and Labrador,0,0
Mar-11,Newfoundland and Labrador,0,0
Mar-12,Newfoundland and Labrador,0,0
Mar-13,Newfoundland and Labrador,0,0
Mar-14,Newfoundland and Labrador,0,0
Mar-15,Newfoundland and Labrador,1,0
Mar-16,Newfoundland and Labrador,0,0
Mar-17,Newfoundland and Labrador,2,0
Mar-18,Newfoundland and Labrador,0,0
Mar-19,Newfoundland and Labrador,0,0
Mar-20,Newfoundland and Labrador,1,0
Mar-21,Newfoundland and Labrador,2,0
Mar-22,Newfoundland and Labrador,3,0
Mar-23,Newfoundland and Labrador,15,0
Mar-24,Newfoundland and Labrador,11,0
Mar-25,Newfoundland and Labrador,0,0
Mar-26,Newfoundland and Labrador,47,0
Mar-27,Newfoundland and Labrador,20,0
Mar-28,Newfoundland and Labrador,18,0
Mar-29,Newfoundland and Labrador,15,0
Mar-30,Newfoundland and Labrador,13,1
Mar-31,Newfoundland and Labrador,4,0
Apr-01,Newfoundland and Labrador,23,0
Apr-02,Newfoundland and Labrador,8,0
Apr-03,Newfoundland and Labrador,12,0
Apr-04,Newfoundland and Labrador,0,0
Apr-05,Newfoundland and Labrador,22,0
Apr-06,Newfoundland and Labrador,9,0
Apr-07,Newfoundland and Labrador,2,0
Apr-08,Newfoundland and Labrador,0,0
Apr-09,Newfoundland and Labrador,4,1
Apr-10,Newfoundland and Labrador,7,1
Apr-11,Newfoundland and Labrador,2,0
Apr-12,Newfoundland and Labrador,1,0
Apr-13,Newfoundland and Labrador,2,0
Apr-14,Newfoundland and Labrador,0,0
Apr-15,Newfoundland and Labrador,3,0
Apr-16,Newfoundland and Labrador,5,0
Apr-17,Newfoundland and Labrador,4,0
Apr-18,Newfoundland and Labrador,1,0
Apr-19,Newfoundland and Labrador,0,0
Apr-20,Newfoundland and Labrador,0,0
Apr-21,Newfoundland and Labrador,0,0
Apr-22,Newfoundland and Labrador,0,0
Apr-23,Newfoundland and Labrador,0,0
Apr-24,Newfoundland and Labrador,0,0
Apr-25,Newfoundland and Labrador,1,0
Apr-26,Newfoundland and Labrador,1,0
Apr-27,Newfoundland and Labrador,0,0
Apr-28,Newfoundland and Labrador,0,0
Apr-29,Newfoundland and Labrador,0,0
Apr-30,Newfoundland and Labrador,0,0
May-01,Newfoundland and Labrador,1,0
May-02,Newfoundland and Labrador,0,0
May-03,Newfoundland and Labrador,0,0
May-04,Newfoundland and Labrador,0,0
May-05,Newfoundland and Labrador,0,0
May-06,Newfoundland and Labrador,0,0
May-07,Newfoundland and Labrador,2,0
May-08,Newfoundland and Labrador,0,0
May-09,Newfoundland and Labrador,0,0
May-10,Newfoundland and Labrador,0,0
May-11,Newfoundland and Labrador,0,0
May-12,Newfoundland and Labrador,0,0
May-13,Newfoundland and Labrador,0,0
May-14,Newfoundland and Labrador,0,0
May-15,Newfoundland and Labrador,0,0
May-16,Newfoundland and Labrador,0,0
May-17,Newfoundland and Labrador,0,0
May-18,Newfoundland and Labrador,0,0
May-19,Newfoundland and Labrador,0,0
May-20,Newfoundland and Labrador,0,0
May-21,Newfoundland and Labrador,0,0
May-22,Newfoundland and Labrador,0,0
May-23,Newfoundland and Labrador,0,0
May-24,Newfoundland and Labrador,0,0
May-25,Newfoundland and Labrador,0,0
May-26,Newfoundland and Labrador,0,0
May-27,Newfoundland and Labrador,0,0
May-28,Newfoundland and Labrador,1,0
May-29,Newfoundland and Labrador,0,0
May-30,Newfoundland and Labrador,0,0
May-31,Newfoundland and Labrador,0,0
Jun-01,Newfoundland and Labrador,0,0
Jun-02,Newfoundland and Labrador,0,0
Jun-03,Newfoundland and Labrador,0,0
Jun-04,Newfoundland and Labrador,0,0
Jun-05,Newfoundland and Labrador,0,0
Jun-06,Newfoundland and Labrador,0,0
Jun-07,Newfoundland and Labrador,0,0
Jun-08,Newfoundland and Labrador,0,0
Jun-09,Newfoundland and Labrador,0,0
Jun-10,Newfoundland and Labrador,0,0
Jun-11,Newfoundland and Labrador,0,0
Jun-12,Newfoundland and Labrador,0,0
Jun-13,Newfoundland and Labrador,0,0
Jun-14,Newfoundland and Labrador,0,0
Jun-15,Newfoundland and Labrador,0,0
Jun-16,Newfoundland and Labrador,0,0
Jun-17,Newfoundland and Labrador,0,0
Jun-18,Newfoundland and Labrador,0,0
Jun-19,Newfoundland and Labrador,0,0
Jun-20,Newfoundland and Labrador,0,0
Jun-21,Newfoundland and Labrador,0,0
Jun-22,Newfoundland and Labrador,0,0
Jun-23,Newfoundland and Labrador,0,0
Jun-24,Newfoundland and Labrador,0,0
Jun-25,Newfoundland and Labrador,0,0
Jun-26,Newfoundland and Labrador,0,0
Jun-27,Newfoundland and Labrador,0,0
Jun-28,Newfoundland and Labrador,0,0
Jun-29,Newfoundland and Labrador,0,0
Jun-30,Newfoundland and Labrador,0,0
Jul-01,Newfoundland and Labrador,0,0
Jul-02,Newfoundland and Labrador,0,0
Jul-03,Newfoundland and Labrador,0,0
Jul-04,Newfoundland and Labrador,0,0
Jul-05,Newfoundland and Labrador,0,0
Jul-06,Newfoundland and Labrador,0,0
Jul-07,Newfoundland and Labrador,0,0
Jul-08,Newfoundland and Labrador,0,0
Jul-09,Newfoundland and Labrador,0,0
Jul-10,Newfoundland and Labrador,1,0
Jul-11,Newfoundland and Labrador,0,0
Jul-12,Newfoundland and Labrador,0,0
Jul-13,Newfoundland and Labrador,0,0
Jul-14,Newfoundland and Labrador,0,0
Jul-15,Newfoundland and Labrador,0,0
Jul-16,Newfoundland and Labrador,0,0
Jul-17,Newfoundland and Labrador,0,0
Jul-18,Newfoundland and Labrador,0,0
Jul-19,Newfoundland and Labrador,0,0
Jul-20,Newfoundland and Labrador,0,0
Jul-21,Newfoundland and Labrador,1,0
Jul-22,Newfoundland and Labrador,1,0
Jul-23,Newfoundland and Labrador,0,0
Jul-24,Newfoundland and Labrador,1,0
Jul-25,Newfoundland and Labrador,0,0
Jul-26,Newfoundland and Labrador,1,0
Jul-27,Newfoundland and Labrador,0,0
Jul-28,Newfoundland and Labrador,0,0
Jul-29,Newfoundland and Labrador,0,0
Jul-30,Newfoundland and Labrador,0,0
Jul-31,Newfoundland and Labrador,0,0
Aug-01,Newfoundland and Labrador,0,0
Aug-02,Newfoundland and Labrador,0,0
Aug-03,Newfoundland and Labrador,0,0
Aug-04,Newfoundland and Labrador,0,0
Aug-05,Newfoundland and Labrador,0,0
Aug-06,Newfoundland and Labrador,0,0
Aug-07,Newfoundland and Labrador,1,0
Aug-08,Newfoundland and Labrador,0,0
Aug-09,Newfoundland and Labrador,0,0
Aug-10,Newfoundland and Labrador,1,0
Aug-11,Newfoundland and Labrador,0,0
Aug-12,Newfoundland and Labrador,0,0
Aug-13,Newfoundland and Labrador,0,0
Aug-14,Newfoundland and Labrador,0,0
Aug-15,Newfoundland and Labrador,0,0
Aug-16,Newfoundland and Labrador,0,0
Aug-17,Newfoundland and Labrador,0,0
Aug-18,Newfoundland and Labrador,0,0
Aug-19,Newfoundland and Labrador,0,0
Aug-20,Newfoundland and Labrador,0,0
Aug-21,Newfoundland and Labrador,0,0
Aug-22,Newfoundland and Labrador,0,0
Aug-23,Newfoundland and Labrador,0,0
Aug-24,Newfoundland and Labrador,0,0
Aug-25,Newfoundland and Labrador,0,0
Aug-26,Newfoundland and Labrador,0,0
Aug-27,Newfoundland and Labrador,0,0
Aug-28,Newfoundland and Labrador,1,0
Aug-29,Newfoundland and Labrador,0,0
Aug-30,Newfoundland and Labrador,0,0
Aug-31,Newfoundland and Labrador,0,0
Sep-01,Newfoundland and Labrador,0,0
Sep-02,Newfoundland and Labrador,0,0
Sep-03,Newfoundland and Labrador,0,0
Sep-04,Newfoundland and Labrador,0,0
Sep-05,Newfoundland and Labrador,1,0
Sep-06,Newfoundland and Labrador,0,0
Sep-07,Newfoundland and Labrador,0,0
Sep-08,Newfoundland and Labrador,0,0
Sep-09,Newfoundland and Labrador,0,0
Sep-10,Newfoundland and Labrador,0,0
Sep-11,Newfoundland and Labrador,0,0
Sep-12,Newfoundland and Labrador,1,0
Sep-13,Newfoundland and Labrador,0,0
Sep-14,Newfoundland and Labrador,0,0
Sep-15,Newfoundland and Labrador,0,0
Sep-16,Newfoundland and Labrador,0,0
Sep-17,Newfoundland and Labrador,0,0
Sep-18,Newfoundland and Labrador,1,0
Sep-19,Newfoundland and Labrador,0,0
Sep-20,Newfoundland and Labrador,0,0
Sep-21,Newfoundland and Labrador,0,0
Sep-22,Newfoundland and Labrador,0,0
Sep-23,Newfoundland and Labrador,0,0
Sep-24,Newfoundland and Labrador,0,0
Sep-25,Newfoundland and Labrador,0,0
Sep-26,Newfoundland and Labrador,0,0
Sep-27,Newfoundland and Labrador,1,0
Sep-28,Newfoundland and Labrador,0,0
Sep-29,Newfoundland and Labrador,0,0
Sep-30,Newfoundland and Labrador,1,0
Oct-01,Newfoundland and Labrador,1,0
Oct-02,Newfoundland and Labrador,0,0
Oct-03,Newfoundland and Labrador,1,1
Oct-04,Newfoundland and Labrador,1,0
Oct-05,Newfoundland and Labrador,0,0
Oct-06,Newfoundland and Labrador,0,0
Oct-07,Newfoundland and Labrador,0,0
Oct-08,Newfoundland and Labrador,0,0
Oct-09,Newfoundland and Labrador,2,0
Oct-10,Newfoundland and Labrador,3,0
Oct-11,Newfoundland and Labrador,0,0
Oct-12,Newfoundland and Labrador,1,0
Oct-13,Newfoundland and Labrador,0,0
Oct-14,Newfoundland and Labrador,0,0
Oct-15,Newfoundland and Labrador,1,0
Oct-16,Newfoundland and Labrador,3,0
Oct-17,Newfoundland and Labrador,0,0
Oct-18,Newfoundland and Labrador,0,0
Oct-19,Newfoundland and Labrador,0,0
Oct-20,Newfoundland and Labrador,0,0
Oct-21,Newfoundland and Labrador,0,0
Oct-22,Newfoundland and Labrador,1,0
Oct-23,Newfoundland and Labrador,0,0
Oct-24,Newfoundland and Labrador,1,0
Oct-25,Newfoundland and Labrador,1,0
Oct-26,Newfoundland and Labrador,1,0
Oct-27,Newfoundland and Labrador,0,0
Oct-28,Newfoundland and Labrador,0,0
Oct-29,Newfoundland and Labrador,0,0
Oct-30,Newfoundland and Labrador,0,0
Oct-31,Newfoundland and Labrador,0,0
Nov-01,Newfoundland and Labrador,0,0
Nov-02,Newfoundland and Labrador,0,0
Nov-03,Newfoundland and Labrador,0,0
Jan-23,Nova Scotia,0,0
Jan-24,Nova Scotia,0,0
Jan-25,Nova Scotia,0,0
Jan-26,Nova Scotia,0,0
Jan-27,Nova Scotia,0,0
Jan-28,Nova Scotia,0,0
Jan-29,Nova Scotia,0,0
Jan-30,Nova Scotia,0,0
Jan-31,Nova Scotia,0,0
Feb-01,Nova Scotia,0,0
Feb-02,Nova Scotia,0,0
Feb-03,Nova Scotia,0,0
Feb-04,Nova Scotia,0,0
Feb-05,Nova Scotia,0,0
Feb-06,Nova Scotia,0,0
Feb-07,Nova Scotia,0,0
Feb-08,Nova Scotia,0,0
Feb-09,Nova Scotia,0,0
Feb-10,Nova Scotia,0,0
Feb-11,Nova Scotia,0,0
Feb-12,Nova Scotia,0,0
Feb-13,Nova Scotia,0,0
Feb-14,Nova Scotia,0,0
Feb-15,Nova Scotia,0,0
Feb-16,Nova Scotia,0,0
Feb-17,Nova Scotia,0,0
Feb-18,Nova Scotia,0,0
Feb-19,Nova Scotia,0,0
Feb-20,Nova Scotia,0,0
Feb-21,Nova Scotia,0,0
Feb-22,Nova Scotia,0,0
Feb-23,Nova Scotia,0,0
Feb-24,Nova Scotia,0,0
Feb-25,Nova Scotia,0,0
Feb-26,Nova Scotia,0,0
Feb-27,Nova Scotia,0,0
Feb-28,Nova Scotia,0,0
Feb-29,Nova Scotia,0,0
Mar-01,Nova Scotia,0,0
Mar-02,Nova Scotia,0,0
Mar-03,Nova Scotia,0,0
Mar-04,Nova Scotia,0,0
Mar-05,Nova Scotia,0,0
Mar-06,Nova Scotia,0,0
Mar-07,Nova Scotia,0,0
Mar-08,Nova Scotia,0,0
Mar-09,Nova Scotia,0,0
Mar-10,Nova Scotia,0,0
Mar-11,Nova Scotia,0,0
Mar-12,Nova Scotia,0,0
Mar-13,Nova Scotia,0,0
Mar-14,Nova Scotia,0,0
Mar-15,Nova Scotia,0,0
Mar-16,Nova Scotia,5,0
Mar-17,Nova Scotia,2,0
Mar-18,Nova Scotia,5,0
Mar-19,Nova Scotia,2,0
Mar-20,Nova Scotia,1,0
Mar-21,Nova Scotia,6,0
Mar-22,Nova Scotia,7,0
Mar-23,Nova Scotia,13,0
Mar-24,Nova Scotia,10,0
Mar-25,Nova Scotia,17,0
Mar-26,Nova Scotia,5,0
Mar-27,Nova Scotia,17,0
Mar-28,Nova Scotia,20,0
Mar-29,Nova Scotia,12,0
Mar-30,Nova Scotia,5,0
Mar-31,Nova Scotia,20,0
Apr-01,Nova Scotia,26,0
Apr-02,Nova Scotia,20,0
Apr-03,Nova Scotia,14,0
Apr-04,Nova Scotia,29,0
Apr-05,Nova Scotia,26,0
Apr-06,Nova Scotia,31,0
Apr-07,Nova Scotia,17,1
Apr-08,Nova Scotia,0,0
Apr-09,Nova Scotia,32,0
Apr-10,Nova Scotia,65,1
Apr-11,Nova Scotia,21,0
Apr-12,Nova Scotia,17,0
Apr-13,Nova Scotia,29,1
Apr-14,Nova Scotia,43,0
Apr-15,Nova Scotia,32,0
Apr-16,Nova Scotia,30,0
Apr-17,Nova Scotia,27,1
Apr-18,Nova Scotia,43,3
Apr-19,Nova Scotia,26,2
Apr-20,Nova Scotia,46,0
Apr-21,Nova Scotia,16,1
Apr-22,Nova Scotia,35,2
Apr-23,Nova Scotia,55,4
Apr-24,Nova Scotia,23,0
Apr-25,Nova Scotia,15,6
Apr-26,Nova Scotia,8,2
Apr-27,Nova Scotia,27,0
Apr-28,Nova Scotia,15,3
Apr-29,Nova Scotia,20,1
Apr-30,Nova Scotia,12,0
May-01,Nova Scotia,12,1
May-02,Nova Scotia,4,2
May-03,Nova Scotia,8,6
May-04,Nova Scotia,14,1
May-05,Nova Scotia,6,3
May-06,Nova Scotia,7,0
May-07,Nova Scotia,9,3
May-08,Nova Scotia,1,2
May-09,Nova Scotia,3,1
May-10,Nova Scotia,7,0
May-11,Nova Scotia,1,1
May-12,Nova Scotia,1,0
May-13,Nova Scotia,4,3
May-14,Nova Scotia,2,0
May-15,Nova Scotia,8,4
May-16,Nova Scotia,3,0
May-17,Nova Scotia,3,0
May-18,Nova Scotia,3,0
May-19,Nova Scotia,1,1
May-20,Nova Scotia,1,1
May-21,Nova Scotia,1,1
May-22,Nova Scotia,2,0
May-23,Nova Scotia,1,0
May-24,Nova Scotia,1,0
May-25,Nova Scotia,1,0
May-26,Nova Scotia,1,1
May-27,Nova Scotia,1,0
May-28,Nova Scotia,2,0
May-29,Nova Scotia,0,0
May-30,Nova Scotia,1,1
May-31,Nova Scotia,0,0
Jun-01,Nova Scotia,1,0
Jun-02,Nova Scotia,0,0
Jun-03,Nova Scotia,1,0
Jun-04,Nova Scotia,0,1
Jun-05,Nova Scotia,0,0
Jun-06,Nova Scotia,0,0
Jun-07,Nova Scotia,1,0
Jun-08,Nova Scotia,0,0
Jun-09,Nova Scotia,1,1
Jun-10,Nova Scotia,1,0
Jun-11,Nova Scotia,0,0
Jun-12,Nova Scotia,0,0
Jun-13,Nova Scotia,0,0
Jun-14,Nova Scotia,0,0
Jun-15,Nova Scotia,0,0
Jun-16,Nova Scotia,0,0
Jun-17,Nova Scotia,0,0
Jun-18,Nova Scotia,0,0
Jun-19,Nova Scotia,0,0
Jun-20,Nova Scotia,0,0
Jun-21,Nova Scotia,0,0
Jun-22,Nova Scotia,0,1
Jun-23,Nova Scotia,0,0
Jun-24,Nova Scotia,0,0
Jun-25,Nova Scotia,0,0
Jun-26,Nova Scotia,0,0
Jun-27,Nova Scotia,0,0
Jun-28,Nova Scotia,0,0
Jun-29,Nova Scotia,0,0
Jun-30,Nova Scotia,1,0
Jul-01,Nova Scotia,1,0
Jul-02,Nova Scotia,1,0
Jul-03,Nova Scotia,0,0
Jul-04,Nova Scotia,0,0
Jul-05,Nova Scotia,0,0
Jul-06,Nova Scotia,1,0
Jul-07,Nova Scotia,0,0
Jul-08,Nova Scotia,1,0
Jul-09,Nova Scotia,0,0
Jul-10,Nova Scotia,0,0
Jul-11,Nova Scotia,0,0
Jul-12,Nova Scotia,0,0
Jul-13,Nova Scotia,0,0
Jul-14,Nova Scotia,0,0
Jul-15,Nova Scotia,1,0
Jul-16,Nova Scotia,0,0
Jul-17,Nova Scotia,0,0
Jul-18,Nova Scotia,0,0
Jul-19,Nova Scotia,0,0
Jul-20,Nova Scotia,0,0
Jul-21,Nova Scotia,0,0
Jul-22,Nova Scotia,0,0
Jul-23,Nova Scotia,0,0
Jul-24,Nova Scotia,0,0
Jul-25,Nova Scotia,0,0
Jul-26,Nova Scotia,0,0
Jul-27,Nova Scotia,0,0
Jul-28,Nova Scotia,0,0
Jul-29,Nova Scotia,0,1
Jul-30,Nova Scotia,0,0
Jul-31,Nova Scotia,2,0
Aug-01,Nova Scotia,0,0
Aug-02,Nova Scotia,2,0
Aug-03,Nova Scotia,0,0
Aug-04,Nova Scotia,0,0
